,price,address,postcode,number_bedrooms
928,7000000.0,"Christchurch Road, East Sheen, London, SW14",SW14,8.0
930,475000.0,"Richmond Road, Twickenham, TW1",TW1,2.0
932,730000.0,"Amyand Park Road, St Margarets, Twickenham, TW1",TW1,2.0
933,750000.0,"Sidney Road, Twickenham, TW1",TW1,3.0
935,255000.0,"Rivermead Close, Teddington, TW11",TW11,0.0
939,800000.0,"Morley Road, Twickenham, TW1",TW1,2.0
940,1300000.0,"Gloucester Road, Kew, TW9",TW9,3.0
943,575000.0,"White Hart Lane, Barnes, SW13",SW13,2.0
944,575000.0,"White Hart Lane, Barnes, SW13",SW13,1.0
947,945000.0,"Sheendale Road, Richmond, TW9",TW9,3.0
