,price,address,postcode,number_bedrooms
763,899500.0,"Nigel Fisher Way, Chessington, KT9",KT9,4.0
767,665000.0,"Cranes Park Avenue, Surbiton, KT5",KT5,3.0
768,750000.0,"Surbiton,Surrey,KT6",KT6,3.0
779,550000.0,"Acacia Grove, New Malden, KT3",KT3,2.0
780,350000.0,"Red Lion Road, Tolworth, Surbiton, KT6",KT6,1.0
781,575000.0,"Crescent Road, Kingston upon Thames, KT2",KT2,2.0
784,399950.0,"Grove Crescent, Kingston Upon Thames KT1",KT1,2.0
785,575000.0,"Portsmouth Road, Surbiton, KT6",KT6,2.0
786,275000.0,"Foxglove Lane, Chessington, Surrey, KT9",KT9,1.0
793,1600000.0,"Vicarage Close, Worcester Park, KT4",KT4,5.0
796,215000.0,"Arcade Parade, Elm Road, Chessington, Surrey. KT9 1AB",KT9,1.0
797,255000.0,"Ashlyns Way, Chessington, Surrey. KT9 2HL",KT9,1.0
798,675000.0,"Pembroke Avenue, Surbiton, Surrey, KT5",KT5,3.0
803,450000.0,"Vale Crescent, Kingston Vale, London, SW15",SW15,1.0
804,450000.0,"St Georges Gardens, Tolworth, Surbiton, KT6",KT6,4.0
820,599950.0,"Kingston Riverside, Kingston upon Thames KT2",KT2,2.0
821,799950.0,"Latchmere Lane, Kingston upon Thames KT2",KT2,3.0
822,695000.0,"Red Lion Road, Surbiton, KT6",KT6,4.0
824,825000.0,"Mount Road, New Malden, KT3",KT3,4.0
826,1250000.0,"Arundel Road, Kingston Upon Thames, KT1",KT1,5.0
827,375000.0,"Cumberland House, Kingston Hill, Kingston upon Thames, Surrey, KT2",KT2,3.0
828,360000.0,"Kirrane Close, New Malden, KT3",KT3,3.0
829,375000.0,"Woodcote Close, Kingston Upon Thames, Surrey, United Kingdom, KT2",KT2,2.0
830,535000.0,"York Road, Kingston Upon Thames, Surrey, United Kingdom, KT2",KT2,2.0
834,550000.0,"Ancaster Crescent, New Malden, KT3 6BD",KT3,3.0
837,325000.0,"Ditton Road, Surbiton, KT6",KT6,2.0
839,1150000.0,"Dukes Avenue, New Malden, KT3",KT3,5.0
841,325000.0,"Foxglove Lane, Chessington, Surrey, KT9",KT9,2.0
842,2250000.0,"Coombe Lane West, Kingston upon Thames, Surrey, KT2",KT2,4.0
843,2250000.0,"Coombe Lane West, Coombe Hill, KT2",KT2,4.0
845,375000.0,"Stirling Court, 36 Lovelace Gardens, Surbiton, Surrey, KT6",KT6,1.0
846,600000.0,"Bargate Close, New Malden, KT3",KT3,3.0
848,569950.0,"Princes Road, Kingston Upon Thames, KT2",KT2,3.0
849,367500.0,"Kingston Hill, Kingston Hill, Kingston upon Thames, KT2",KT2,2.0
850,840000.0,"Elmbridge Avenue, Surbiton.  KT5 9HF",KT5,3.0
851,1575000.0,"Paget Place, Kingston upon Thames, Surrey, KT2",KT2,4.0
858,850000.0,"Royal Park Gate, Kingston upon Thames KT2",KT2,3.0
860,320000.0,"Heron Court, Kingston upon Thames KT1",KT1,1.0
864,265000.0,"Cowleaze Road, Kingston Upon Thames, Surrey, United Kingdom, KT2",KT2,1.0
867,835000.0,"Norbiton Avenue, Kingston upon Thames KT1",KT1,3.0
868,400000.0,"Drake Road, Chessington, Surrey. KT9 1LQ",KT9,3.0
871,289950.0,"Windmill Rise, Kingston Upon Thames, KT2",KT2,1.0
872,649950.0,"St. Leonards Road, Surbiton, KT6",KT6,2.0
873,325000.0,"Clandon House, Kingston Hill, Kingston upon Thames, KT2",KT2,2.0
875,975000.0,"Chamberlain Way, Surbiton, KT6",KT6,3.0
881,795000.0,"Coombe Road, New Malden, KT3",KT3,3.0
882,750000.0,"Coombe Road, New Malden, KT3",KT3,3.0
883,1375000.0,"Cotsford Avenue, New Malden, KT3",KT3,4.0
889,350000.0,"Lenelby Road, Surbiton, KT6",KT6,2.0
891,700000.0,"Fishponds Cottage, Browns Road,Surbiton,KT5",KT5,2.0
893,475000.0,"Water Lane, Kingston, Kingston Upon Thames, KT1",KT1,1.0
894,375000.0,"Surbiton Road,Surbiton,KT1",KT1,2.0
895,849000.0,"Endway, Surbiton, KT5",KT5,6.0
899,715000.0,"Brighton Road, Surbiton, KT6",KT6,4.0
900,535000.0,"York Road, Kingston Upon Thames, Surrey, United Kingdom, KT2",KT2,2.0
901,775000.0,"Hatch Place, Kingston upon Thames KT2",KT2,4.0
903,599950.0,"Avenue Road, Kingston Upon Thames, KT1",KT1,2.0
904,725000.0,"Raeburn Avenue, Surbiton, KT5",KT5,4.0
907,300000.0,"St Marys Court, 27 - 29 Chestnut Grove, New Malden, Surrey, KT3",KT3,1.0
908,325000.0,"Church Road, Kingston, Kingston upon Thames, KT1",KT1,1.0
909,450000.0,"Kingston,Kingston Upon Thames,KT1",KT1,2.0
910,395000.0,"Ewell Road, Surbiton, KT6",KT6,2.0
913,875000.0,"Wolsey Drive, Kingston Upon Thames, KT2",KT2,4.0
916,170000.0,"Opal House, Percy Gardens, Malden Manor, KT4 ",KT4,1.0
918,170000.0,"Flat 1, Opal House, Percy Gardens, Malden Manor, London, KT4 7SD",KT4,1.0
919,1495000.0,"Cromford Way, New Malden, Surrey, KT3",KT3,4.0
